customer_id,signup_date,last_active_date,subscription_plan,monthly_spend,support_tickets,logins_last_30_days,feature_usage_score,industry,team_size,is_churned
CUST128035,2022-03-21,2024-04-20,Basic,22.53,4,7,0.22,Education,5,False
CUST128036,2021-05-04,2021-07-05,Pro,73.12,4,9,0.14,Finance,12,True
CUST128037,2024-03-24,2024-04-30,Pro,73.25,1,5,0.7,SaaS,13,True
CUST128038,2022-09-23,2024-04-21,Basic,18.51,1,10,0.27,SaaS,3,False
CUST128039,2022-08-28,2024-04-29,Enterprise,1182.9,6,14,0.02,Education,349,False
CUST128040,2023-05-12,2024-04-04,Basic,20.77,1,15,0.41,Real Estate,3,False
CUST128041,2021-12-13,2024-04-15,Pro,82.17,3,14,0.19,E-commerce,17,False
CUST128042,2022-09-03,2023-01-13,Basic,17.43,1,12,0.12,Healthcare,3,True
CUST128043,2021-08-14,2024-04-06,Pro,78.42,2,10,0.22,Finance,13,False
CUST128044,2023-05-29,2024-04-16,Pro,58.88,1,8,0.1,E-commerce,9,False
CUST128045,2023-10-31,2024-04-08,Basic,21.85,3,11,0.32,SaaS,3,False
CUST128046,2022-03-19,2024-04-24,Basic,21.09,3,8,0.19,Education,3,False
CUST128047,2022-02-28,2024-04-03,Basic,18.75,4,5,0.18,E-commerce,1,False
CUST128048,2022-05-30,2024-04-26,Basic,23.9,2,11,0.44,Education,1,False
CUST128049,2023-08-25,2024-04-30,Pro,53.01,2,17,0.28,Finance,7,True
CUST128050,2024-03-21,2024-04-30,Basic,20.12,5,6,0.27,Finance,2,True
CUST128051,2022-07-08,2024-04-29,Basic,12.73,3,10,0.23,Education,5,False
CUST128052,2021-04-25,2024-04-01,Basic,22.19,0,12,0.06,Finance,3,False
CUST128053,2022-01-21,2024-04-19,Pro,76.1,1,13,0.38,Finance,13,False
CUST128054,2022-11-11,2024-04-08,Pro,83.65,2,7,0.09,Finance,17,False
CUST128055,2022-10-01,2024-04-07,Basic,19.94,1,13,0.03,E-commerce,1,False
CUST128056,2023-10-30,2024-04-12,Pro,70.85,2,6,0.07,Healthcare,12,False
CUST128057,2021-12-03,2023-01-11,Pro,53.56,0,8,0.26,Real Estate,9,True
CUST128058,2023-02-21,2024-04-10,Basic,18.44,1,9,0.16,E-commerce,3,False
CUST128059,2023-10-06,2024-04-30,Pro,62.8,3,10,0.15,E-commerce,10,False
CUST128060,2022-04-04,2024-04-01,Basic,14.65,0,14,0.17,Finance,4,False
CUST128061,2022-01-13,2024-04-23,Basic,14.01,1,21,0.27,E-commerce,4,False
CUST128062,2022-10-20,2024-04-09,Pro,87.5,2,12,0.32,SaaS,17,False
CUST128063,2022-04-13,2024-04-06,Basic,14.71,1,5,0.11,Finance,1,False
CUST128064,2021-07-30,2024-04-04,Pro,78.41,1,13,0.02,Healthcare,13,False
CUST128065,2024-03-28,2024-04-28,Basic,21.4,2,9,0.34,Real Estate,1,False
CUST128066,2023-08-20,2024-04-29,Basic,22.54,3,10,0.31,Finance,3,False
CUST128067,2021-10-30,2024-04-30,Pro,63.44,2,8,0.3,Healthcare,9,False
CUST128068,2022-03-23,2024-04-18,Pro,79.09,2,13,0.31,Education,15,False
CUST128069,2022-04-08,2024-04-21,Pro,61.6,3,14,0.15,Education,8,False
CUST128070,2022-09-04,2024-04-09,Basic,17.6,4,9,0.21,Healthcare,4,False
CUST128071,2022-10-22,2023-06-30,Pro,53.28,1,14,0.48,Education,5,True
CUST128072,2021-05-26,2022-05-02,Enterprise,1429.92,1,15,0.29,Healthcare,436,True
CUST128073,2023-02-14,2024-04-06,Basic,26.54,1,9,0.16,SaaS,5,False
CUST128074,2021-06-30,2024-04-07,Pro,61.66,1,6,0.49,Finance,8,False
CUST128075,2021-10-24,2024-04-30,Pro,58.17,1,14,0.12,Real Estate,9,False
CUST128076,2023-03-09,2024-04-24,Basic,19.07,2,3,0.15,SaaS,4,False
CUST128077,2021-04-26,2024-04-08,Basic,24.57,3,9,0.3,E-commerce,2,False
CUST128078,2021-07-04,2024-04-02,Basic,22.35,4,10,0.12,Healthcare,5,False
CUST128079,2022-01-05,2024-04-12,Enterprise,1378.22,0,7,0.65,Education,333,False
CUST128080,2022-11-13,2024-04-27,Basic,27.6,0,7,0.27,Education,3,False
CUST128081,2023-06-25,2024-04-30,Pro,61.09,2,8,0.08,Real Estate,11,False
CUST128082,2021-08-15,2024-04-22,Basic,21.9,0,13,0.02,E-commerce,4,False
CUST128083,2022-03-13,2023-04-03,Pro,52.28,1,8,0.29,Healthcare,6,True
CUST128084,2022-10-13,2024-04-26,Basic,16.37,3,11,0.27,SaaS,3,False
CUST128085,2022-07-12,2024-04-29,Pro,69.41,2,9,0.11,Finance,12,False
CUST128086,2021-06-05,2022-02-09,Basic,17.97,5,10,0.73,SaaS,5,True
CUST128087,2024-03-27,2024-04-17,Enterprise,903.38,1,9,0.22,SaaS,317,False
CUST128088,2023-01-07,2024-04-29,Pro,51.51,2,10,0.17,Finance,6,False
CUST128089,2023-04-10,2024-04-14,Pro,84.13,1,9,0.09,SaaS,15,False
CUST128090,2024-03-18,2024-04-11,Basic,21.79,2,7,0.15,Finance,2,False
CUST128091,2022-06-01,2024-04-08,Basic,19.66,4,10,0.27,Education,3,False
CUST128092,2022-06-07,2024-04-06,Enterprise,1559.23,1,10,0.08,SaaS,425,False
CUST128093,2022-01-18,2024-04-21,Basic,15.98,0,9,0.2,SaaS,4,False
CUST128094,2022-11-18,2024-04-28,Basic,23.32,1,13,0.28,Finance,4,False
CUST128095,2023-06-08,2024-04-28,Pro,81.32,4,14,0.43,SaaS,16,False
CUST128096,2022-12-04,2024-04-13,Basic,17.27,1,8,0.07,Healthcare,2,False
CUST128097,2023-05-08,2024-04-21,Basic,18.03,4,12,0.21,SaaS,2,False
CUST128098,2023-05-06,2024-04-10,Pro,66.5,1,12,0.33,Real Estate,13,False
CUST128099,2021-08-09,2024-04-11,Basic,23.44,2,10,0.19,SaaS,1,False
CUST128100,2023-08-24,2024-04-01,Basic,19.67,4,7,0.26,Healthcare,3,False
CUST128101,2022-01-06,2024-04-27,Pro,75.17,3,11,0.34,E-commerce,12,False
CUST128102,2024-01-01,2024-04-30,Basic,20.03,2,10,0.63,SaaS,2,True
CUST128103,2021-08-29,2024-04-10,Pro,52.96,3,14,0.64,Finance,7,False
CUST128104,2023-08-30,2024-04-20,Basic,21.36,2,7,0.43,SaaS,5,False
CUST128105,2022-06-25,2024-04-02,Pro,92.67,2,16,0.23,Finance,19,False
CUST128106,2021-09-15,2024-04-11,Basic,16.77,0,9,0.05,Real Estate,2,False
CUST128107,2021-05-18,2021-12-12,Basic,23.95,1,15,0.36,E-commerce,5,True
CUST128108,2022-03-10,2024-04-13,Basic,24.34,2,13,0.2,Real Estate,2,False
CUST128109,2022-06-23,2024-04-19,Basic,22.98,3,11,0.23,Healthcare,4,False
CUST128110,2021-07-25,2024-04-19,Pro,60.66,1,11,0.11,Healthcare,7,False
CUST128111,2022-12-18,2023-09-23,Basic,19.91,1,7,0.32,Real Estate,1,True
CUST128112,2022-03-11,2024-04-01,Pro,59.14,2,13,0.12,E-commerce,8,False
CUST128113,2022-12-19,2024-04-19,Enterprise,304.99,2,9,0.15,E-commerce,76,False
CUST128114,2021-04-05,2024-04-09,Pro,59.82,3,12,0.07,SaaS,12,False
CUST128115,2024-03-20,2024-04-12,Basic,19.23,6,9,0.39,Real Estate,2,False
CUST128116,2022-07-08,2024-04-20,Basic,11.95,0,9,0.43,E-commerce,5,False
CUST128117,2022-05-03,2024-04-26,Enterprise,887.48,0,11,0.16,E-commerce,192,False
CUST128118,2023-11-30,2024-04-29,Pro,93.82,3,12,0.46,Education,18,False
CUST128119,2022-07-27,2023-08-31,Pro,68.18,0,16,0.38,Healthcare,11,True
CUST128120,2024-02-25,2024-04-18,Basic,18.26,0,8,0.1,Real Estate,4,False
CUST128121,2022-09-16,2024-04-28,Pro,72.92,1,11,0.58,SaaS,13,False
CUST128122,2023-03-12,2023-05-15,Pro,84.63,3,8,0.36,Education,18,True
CUST128123,2022-05-29,2024-04-29,Basic,16.82,1,12,0.66,Healthcare,3,False
CUST128124,2022-04-28,2024-04-17,Pro,72.02,0,10,0.1,E-commerce,15,False
CUST128125,2023-05-03,2024-04-30,Basic,15.0,1,9,0.23,E-commerce,3,True
CUST128126,2024-02-23,2024-04-12,Basic,16.67,1,11,0.54,Finance,1,False
CUST128127,2023-03-31,2024-04-12,Pro,72.85,1,5,0.27,Finance,17,False
CUST128128,2023-05-08,2024-04-30,Basic,26.15,2,6,0.29,SaaS,5,False
CUST128129,2022-10-25,2024-04-10,Pro,54.18,3,6,0.2,Finance,8,False
CUST128130,2023-05-09,2023-06-27,Basic,23.36,3,10,0.21,Education,1,True
CUST128131,2024-03-06,2024-04-18,Basic,18.1,2,16,0.19,Healthcare,2,False
CUST128132,2023-09-03,2024-04-12,Basic,18.91,1,8,0.07,E-commerce,2,False
CUST128133,2023-01-31,2024-04-30,Enterprise,1918.7,2,13,0.31,Healthcare,382,True
CUST128134,2023-04-11,2024-04-01,Basic,22.27,0,8,0.3,E-commerce,5,False
CUST128135,2023-09-09,2024-04-01,Basic,26.01,2,6,0.13,Education,5,False
CUST128136,2023-08-09,2024-04-30,Pro,94.83,1,5,0.03,Finance,19,True
CUST128137,2024-01-03,2024-04-29,Basic,20.58,0,9,0.35,SaaS,1,False
CUST128138,2022-11-24,2024-04-28,Basic,24.35,1,10,0.12,Finance,1,False
CUST128139,2022-08-25,2024-04-13,Basic,22.22,1,9,0.58,Education,4,False
CUST128140,2023-05-14,2024-04-18,Basic,22.51,4,7,0.4,Healthcare,1,False
CUST128141,2022-02-08,2024-04-08,Basic,20.56,4,10,0.31,Finance,4,False
CUST128142,2021-10-27,2023-02-18,Basic,21.98,4,12,0.13,Finance,3,True
CUST128143,2023-01-25,2024-04-15,Basic,22.24,3,12,0.03,E-commerce,3,False
CUST128144,2022-05-14,2024-04-22,Pro,66.75,3,13,0.1,Healthcare,9,False
CUST128145,2023-05-10,2024-04-29,Basic,17.29,3,12,0.04,SaaS,5,False
CUST128146,2023-09-25,2024-04-06,Enterprise,2187.97,2,8,0.04,E-commerce,443,False
CUST128147,2023-08-30,2024-04-08,Pro,53.53,2,7,0.3,Real Estate,9,False
CUST128148,2023-04-25,2024-04-02,Basic,15.82,1,8,0.33,Education,2,False
CUST128149,2023-09-04,2024-04-23,Enterprise,544.31,2,17,0.19,Healthcare,119,False
CUST128150,2022-10-06,2024-03-09,Basic,19.02,2,7,0.17,Real Estate,3,True
CUST128151,2023-10-26,2024-04-14,Basic,23.52,1,17,0.36,E-commerce,4,False
CUST128152,2021-10-29,2022-08-28,Basic,13.87,2,5,0.22,SaaS,2,True
CUST128153,2023-07-25,2024-04-08,Pro,78.34,3,8,0.36,Healthcare,14,False
CUST128154,2023-10-31,2024-04-09,Basic,15.96,1,10,0.16,Finance,3,False
CUST128155,2023-05-27,2024-04-26,Basic,24.05,2,10,0.49,Finance,3,False
CUST128156,2023-06-10,2024-04-08,Basic,16.65,1,11,0.08,Education,5,False
CUST128157,2022-01-18,2024-04-02,Pro,71.83,2,6,0.2,E-commerce,14,False
CUST128158,2021-12-30,2024-04-24,Basic,18.13,2,13,0.22,Real Estate,5,False
CUST128159,2021-07-13,2024-04-09,Basic,20.19,2,8,0.33,Real Estate,3,False
CUST128160,2021-04-01,2024-04-24,Basic,25.61,1,9,0.32,Finance,2,False
CUST128161,2021-12-06,2024-04-12,Pro,56.74,0,12,0.14,Real Estate,6,False
CUST128162,2024-03-29,2024-04-03,Basic,23.16,1,7,0.38,SaaS,1,False
CUST128163,2021-09-08,2024-04-21,Basic,20.09,1,10,0.17,Finance,2,False
CUST128164,2024-03-04,2024-04-21,Pro,84.35,4,16,0.09,Real Estate,17,False
CUST128165,2021-07-09,2024-04-12,Basic,14.3,0,9,0.24,SaaS,1,False
CUST128166,2022-06-20,2024-04-08,Pro,72.58,0,7,0.14,Real Estate,11,False
CUST128167,2022-03-05,2024-04-19,Enterprise,840.54,2,10,0.57,E-commerce,245,False
CUST128168,2023-03-26,2024-04-03,Pro,74.68,3,8,0.23,Real Estate,13,False
CUST128169,2024-02-07,2024-04-30,Basic,19.59,2,8,0.22,Healthcare,2,True
CUST128170,2021-11-24,2024-04-30,Basic,17.52,2,4,0.45,Real Estate,4,False
CUST128171,2023-03-25,2024-04-30,Basic,25.1,3,5,0.3,Education,5,False
CUST128172,2023-08-11,2024-04-18,Enterprise,2196.4,3,12,0.23,Finance,488,False
CUST128173,2022-01-11,2023-06-27,Enterprise,741.08,2,12,0.41,Real Estate,227,True
CUST128174,2024-01-01,2024-04-16,Basic,22.41,0,14,0.23,Healthcare,1,False
CUST128175,2022-04-19,2023-06-09,Pro,53.54,3,9,0.22,Real Estate,8,True
CUST128176,2022-04-09,2024-04-06,Pro,77.17,1,10,0.25,E-commerce,13,False
CUST128177,2023-02-16,2024-04-03,Basic,17.15,1,10,0.23,Education,1,False
CUST128178,2021-04-05,2024-04-03,Basic,17.91,4,9,0.14,Healthcare,3,False
CUST128179,2022-07-28,2024-04-25,Basic,20.48,4,13,0.25,Finance,1,False
CUST128180,2024-03-11,2024-04-20,Basic,18.95,3,7,0.14,Finance,2,False
CUST128181,2022-03-23,2024-04-20,Enterprise,887.52,3,12,0.27,SaaS,243,False
CUST128182,2024-02-03,2024-04-30,Enterprise,1256.17,4,7,0.19,SaaS,302,False
CUST128183,2023-11-28,2024-04-24,Basic,24.51,1,10,0.13,SaaS,1,False
CUST128184,2023-05-26,2024-04-25,Basic,20.99,0,13,0.5,Healthcare,3,False
CUST128185,2021-06-26,2024-04-10,Basic,20.61,3,9,0.35,E-commerce,5,False
CUST128186,2023-12-25,2024-04-30,Pro,59.81,1,12,0.08,SaaS,10,True
CUST128187,2024-02-01,2024-04-04,Pro,57.79,1,15,0.32,Real Estate,7,False
CUST128188,2021-04-17,2024-04-30,Pro,70.18,2,10,0.46,SaaS,15,False
CUST128189,2023-02-07,2024-04-28,Pro,56.72,2,12,0.33,Finance,11,False
CUST128190,2023-04-30,2024-04-15,Basic,26.35,3,11,0.32,SaaS,2,False
CUST128191,2024-01-03,2024-04-30,Basic,18.49,2,6,0.22,Education,5,True
CUST128192,2021-05-03,2024-04-18,Enterprise,1536.2,1,7,0.04,Real Estate,342,False
CUST128193,2021-10-18,2024-04-20,Basic,18.74,1,9,0.61,SaaS,2,False
CUST128194,2024-01-16,2024-04-22,Pro,83.54,1,9,0.58,Finance,17,False
CUST128195,2024-01-25,2024-04-26,Basic,23.45,0,16,0.34,E-commerce,3,False
CUST128196,2023-08-01,2024-04-02,Pro,71.5,1,8,0.13,SaaS,13,False
CUST128197,2022-12-18,2024-04-18,Pro,84.67,0,10,0.13,Finance,15,False
CUST128198,2021-06-10,2022-01-14,Pro,86.97,3,9,0.42,E-commerce,18,True
CUST128199,2023-10-02,2024-04-21,Enterprise,255.58,2,7,0.08,Finance,32,False
CUST128200,2024-01-28,2024-04-30,Basic,18.92,2,11,0.31,SaaS,3,True
CUST128201,2022-08-08,2024-04-16,Pro,67.53,1,8,0.71,E-commerce,12,False
CUST128202,2023-03-27,2024-04-13,Basic,14.69,1,15,0.34,Education,5,False
CUST128203,2022-10-19,2023-08-05,Pro,53.86,3,15,0.31,Finance,5,True
CUST128204,2021-05-16,2024-04-25,Basic,24.68,1,10,0.3,Education,3,False
CUST128205,2021-08-23,2021-11-23,Pro,69.0,3,13,0.17,SaaS,17,True
CUST128206,2021-06-12,2022-01-19,Basic,13.83,1,20,0.23,Healthcare,2,True
CUST128207,2022-11-23,2023-05-25,Basic,18.69,3,7,0.21,E-commerce,3,True
CUST128208,2022-09-03,2024-04-23,Basic,16.31,2,6,0.4,Finance,1,False
CUST128209,2022-06-25,2024-04-05,Enterprise,1079.59,1,9,0.16,Healthcare,373,False
CUST128210,2023-04-05,2024-04-23,Basic,20.64,1,6,0.35,Healthcare,3,False
CUST128211,2023-04-17,2024-04-21,Basic,18.66,1,10,0.35,SaaS,5,False
CUST128212,2023-10-15,2024-04-20,Basic,20.53,3,9,0.2,Real Estate,4,False
CUST128213,2022-11-12,2023-03-19,Basic,18.32,1,13,0.21,Education,2,True
CUST128214,2022-10-30,2024-04-28,Basic,23.92,2,10,0.27,Real Estate,5,False
CUST128215,2022-12-31,2024-04-30,Pro,65.32,3,6,0.34,SaaS,14,False
CUST128216,2022-09-19,2024-04-07,Basic,20.77,4,13,0.16,SaaS,3,False
CUST128217,2023-09-11,2024-04-05,Pro,51.92,2,9,0.12,Education,5,False
CUST128218,2023-07-19,2024-04-29,Basic,21.85,2,13,0.41,Healthcare,1,False
CUST128219,2022-06-08,2024-04-12,Basic,22.6,1,11,0.19,Real Estate,2,False
CUST128220,2023-10-25,2024-04-29,Pro,63.73,1,11,0.13,E-commerce,12,False
CUST128221,2024-01-25,2024-04-10,Basic,24.32,3,14,0.07,Real Estate,4,False
CUST128222,2024-02-27,2024-04-02,Basic,22.2,5,14,0.49,Education,3,False
CUST128223,2021-08-07,2022-11-11,Basic,18.82,1,7,0.14,SaaS,5,True
CUST128224,2024-01-19,2024-04-04,Basic,19.75,2,9,0.08,E-commerce,3,False
CUST128225,2023-05-18,2024-04-09,Pro,58.28,1,10,0.46,SaaS,8,False
CUST128226,2023-10-27,2024-01-12,Pro,61.81,1,11,0.19,Education,11,True
CUST128227,2021-06-20,2024-04-19,Pro,77.11,0,11,0.62,Real Estate,19,False
CUST128228,2022-07-23,2024-04-23,Basic,19.29,1,7,0.3,E-commerce,5,False
CUST128229,2024-03-26,2024-04-30,Basic,20.28,2,10,0.69,Real Estate,4,False
CUST128230,2021-05-20,2022-12-24,Basic,26.45,1,16,0.44,Healthcare,3,True
CUST128231,2024-02-07,2024-04-13,Pro,58.13,3,9,0.14,Real Estate,7,False
CUST128232,2023-10-17,2024-04-01,Basic,21.99,0,6,0.13,Real Estate,2,False
CUST128233,2023-01-15,2024-04-17,Basic,23.22,3,6,0.31,Healthcare,4,False
CUST128234,2022-01-22,2023-07-28,Pro,49.03,1,9,0.4,Real Estate,5,True
CUST128235,2023-04-24,2024-04-22,Basic,20.2,2,11,0.29,SaaS,4,False
CUST128236,2023-07-03,2024-04-23,Enterprise,1596.9,1,18,0.2,Healthcare,303,False
CUST128237,2023-11-17,2023-12-31,Basic,21.52,3,7,0.14,Healthcare,5,True
CUST128238,2022-06-11,2024-04-26,Pro,59.34,1,11,0.18,Finance,12,False
CUST128239,2023-05-16,2024-04-02,Basic,16.58,0,7,0.21,Finance,5,False
CUST128240,2021-09-13,2024-04-02,Enterprise,1657.14,3,9,0.23,Real Estate,410,False
CUST128241,2021-08-03,2024-04-27,Basic,17.52,3,14,0.14,Education,2,False
CUST128242,2022-07-03,2024-04-28,Basic,16.73,3,10,0.5,Finance,1,False
CUST128243,2023-01-28,2024-04-18,Basic,16.1,1,6,0.29,Finance,3,False
CUST128244,2023-09-29,2024-04-18,Enterprise,380.04,2,5,0.16,Finance,60,False
CUST128245,2023-12-18,2024-04-30,Enterprise,411.08,3,12,0.27,SaaS,108,True
CUST128246,2021-04-28,2024-04-23,Basic,18.1,6,12,0.49,Education,2,False
CUST128247,2021-12-04,2024-04-05,Pro,70.03,3,8,0.55,Education,14,False
CUST128248,2022-03-26,2024-04-26,Pro,72.69,4,10,0.06,Finance,11,False
CUST128249,2023-04-27,2024-04-11,Basic,25.35,0,10,0.46,Real Estate,1,False
CUST128250,2021-12-15,2024-04-01,Basic,23.58,3,7,0.24,Education,3,False
CUST128251,2021-09-19,2024-04-30,Enterprise,2200.97,1,8,0.2,Finance,486,False
CUST128252,2022-08-16,2024-04-21,Basic,20.63,2,9,0.13,E-commerce,3,False
CUST128253,2023-01-27,2024-04-02,Basic,20.73,2,9,0.2,Education,2,False
CUST128254,2022-06-15,2024-04-09,Basic,23.14,0,4,0.16,SaaS,5,False
CUST128255,2023-08-15,2024-04-20,Basic,18.74,2,3,0.21,E-commerce,3,False
CUST128256,2022-02-24,2024-04-01,Pro,70.72,5,13,0.25,SaaS,17,False
CUST128257,2022-04-29,2024-04-01,Basic,25.09,2,10,0.05,E-commerce,1,False
CUST128258,2022-10-30,2024-04-16,Basic,17.11,5,11,0.15,Real Estate,3,False
CUST128259,2021-06-06,2024-04-20,Basic,17.84,1,12,0.56,Healthcare,1,False
CUST128260,2023-02-05,2024-04-06,Basic,16.2,1,17,0.56,Finance,1,False
CUST128261,2022-08-18,2024-04-02,Basic,15.14,3,13,0.33,Healthcare,4,False
CUST128262,2022-02-20,2023-10-12,Enterprise,1033.19,2,11,0.17,SaaS,212,True
CUST128263,2021-09-09,2024-04-05,Basic,20.23,0,9,0.47,SaaS,1,False
CUST128264,2022-12-27,2024-04-13,Pro,86.67,2,12,0.26,Finance,18,False
CUST128265,2023-12-31,2024-04-16,Basic,18.35,4,7,0.47,E-commerce,2,False
CUST128266,2023-08-30,2024-04-20,Basic,22.2,2,7,0.41,E-commerce,1,False
CUST128267,2021-11-09,2024-04-03,Basic,23.95,0,8,0.53,Education,3,False
CUST128268,2023-08-13,2024-04-12,Pro,79.5,0,11,0.16,E-commerce,19,False
CUST128269,2022-11-27,2024-04-03,Pro,74.39,1,10,0.38,E-commerce,19,False
CUST128270,2022-12-30,2023-08-07,Basic,23.56,1,11,0.63,Real Estate,2,True
CUST128271,2022-03-18,2022-07-15,Basic,20.25,3,5,0.54,Healthcare,4,True
CUST128272,2023-08-03,2024-04-25,Pro,80.89,7,12,0.38,Healthcare,16,False
CUST128273,2023-08-27,2024-04-12,Basic,18.54,1,11,0.51,Real Estate,1,False
CUST128274,2023-11-20,2024-04-30,Pro,75.05,1,11,0.04,Healthcare,17,True
CUST128275,2023-11-29,2024-04-30,Basic,18.69,2,11,0.19,Healthcare,4,True
CUST128276,2023-07-19,2024-04-25,Pro,55.19,3,9,0.5,SaaS,8,False
CUST128277,2023-11-24,2024-04-18,Pro,67.0,3,6,0.28,Education,10,False
CUST128278,2022-03-20,2024-04-29,Basic,18.8,1,13,0.49,Real Estate,4,False
CUST128279,2023-04-10,2024-04-23,Pro,52.09,2,9,0.38,E-commerce,7,False
CUST128280,2021-05-02,2024-04-04,Basic,25.8,2,12,0.21,Real Estate,5,False
CUST128281,2023-08-20,2024-04-23,Basic,17.5,1,19,0.41,Education,1,False
CUST128282,2023-12-30,2024-04-17,Basic,20.12,1,15,0.29,Education,1,False
CUST128283,2023-08-09,2024-04-09,Basic,23.62,3,6,0.15,Healthcare,2,False
CUST128284,2023-08-27,2024-04-05,Basic,20.35,1,9,0.22,Finance,3,False
CUST128285,2022-10-17,2023-05-18,Enterprise,1721.21,0,3,0.27,Finance,369,True
CUST128286,2023-11-14,2024-04-05,Pro,72.14,0,11,0.28,Real Estate,12,False
CUST128287,2022-05-05,2024-04-30,Basic,26.04,1,13,0.44,Real Estate,5,False
CUST128288,2023-05-20,2024-04-02,Pro,56.03,2,14,0.08,SaaS,6,False
CUST128289,2022-08-10,2023-01-31,Basic,22.39,1,16,0.11,Finance,5,True
CUST128290,2024-01-04,2024-04-16,Pro,69.71,2,14,0.19,E-commerce,11,False
CUST128291,2023-05-16,2024-04-30,Basic,21.83,1,8,0.49,Healthcare,4,True
CUST128292,2023-09-17,2024-04-19,Pro,65.16,1,14,0.44,Education,9,False
CUST128293,2021-04-09,2022-10-24,Pro,66.41,0,13,0.23,Real Estate,12,True
CUST128294,2022-12-12,2023-07-21,Pro,90.97,0,10,0.51,Finance,18,True
CUST128295,2022-07-07,2022-10-24,Basic,19.37,2,10,0.05,E-commerce,2,True
CUST128296,2022-07-15,2024-04-22,Basic,18.13,4,14,0.4,SaaS,3,False
CUST128297,2022-01-12,2024-04-16,Basic,19.55,3,16,0.22,E-commerce,3,False
CUST128298,2024-01-12,2024-04-16,Basic,22.24,0,4,0.18,Education,4,False
CUST128299,2022-07-15,2024-04-02,Basic,20.49,4,8,0.16,Real Estate,1,False
CUST128300,2023-08-14,2024-04-30,Pro,51.32,2,9,0.09,E-commerce,6,False
CUST128301,2021-12-01,2024-04-08,Pro,61.4,3,7,0.23,E-commerce,13,False
CUST128302,2023-06-03,2024-04-11,Basic,23.29,0,6,0.57,Real Estate,4,False
CUST128303,2023-05-21,2024-04-26,Basic,16.96,2,12,0.14,Finance,5,False
CUST128304,2021-05-22,2021-06-22,Pro,80.21,0,4,0.13,Healthcare,17,True
CUST128305,2023-01-09,2024-04-01,Enterprise,1294.31,0,7,0.19,E-commerce,343,False
CUST128306,2023-08-30,2024-04-16,Basic,22.17,2,9,0.13,Healthcare,3,False
CUST128307,2022-05-13,2022-10-07,Basic,23.26,1,12,0.27,Education,2,True
CUST128308,2022-05-04,2022-09-04,Pro,59.3,6,14,0.19,Education,8,True
CUST128309,2022-10-08,2024-04-05,Pro,76.38,1,9,0.2,E-commerce,16,False
CUST128310,2022-07-18,2024-04-19,Basic,24.55,1,8,0.09,SaaS,2,False
CUST128311,2021-04-23,2024-04-04,Pro,65.33,2,9,0.01,Real Estate,10,False
CUST128312,2021-07-22,2024-04-25,Pro,78.56,2,9,0.25,Finance,15,False
CUST128313,2022-07-26,2024-04-23,Basic,21.33,4,13,0.04,Healthcare,3,False
CUST128314,2023-07-19,2024-04-08,Pro,61.28,1,4,0.11,Education,14,False
CUST128315,2023-09-06,2024-04-06,Basic,15.99,2,6,0.21,Healthcare,1,False
CUST128316,2023-02-12,2024-04-30,Pro,62.75,1,9,0.68,Finance,10,True
CUST128317,2022-01-22,2024-04-30,Pro,85.75,4,7,0.27,SaaS,17,False
CUST128318,2022-03-28,2024-04-25,Basic,19.48,0,15,0.17,Education,2,False
CUST128319,2023-02-03,2023-09-14,Pro,63.32,3,13,0.44,E-commerce,15,True
CUST128320,2021-05-17,2022-08-31,Pro,82.27,2,15,0.12,SaaS,18,True
CUST128321,2022-10-10,2024-04-08,Enterprise,1891.35,2,10,0.21,Real Estate,372,False
CUST128322,2022-09-12,2024-04-25,Basic,18.71,1,11,0.21,E-commerce,4,False
CUST128323,2022-07-16,2024-04-27,Basic,16.71,1,4,0.27,Real Estate,4,False
CUST128324,2022-10-08,2024-04-10,Enterprise,630.76,0,14,0.67,SaaS,175,False
CUST128325,2023-06-09,2023-12-31,Pro,84.28,0,12,0.2,Real Estate,17,True
CUST128326,2024-01-04,2024-04-12,Enterprise,1760.51,3,10,0.48,E-commerce,441,True
CUST128327,2022-12-30,2024-04-19,Basic,15.7,3,10,0.19,Healthcare,3,False
CUST128328,2021-07-16,2023-02-03,Basic,21.34,2,10,0.26,SaaS,1,True
CUST128329,2023-05-02,2024-04-05,Basic,22.47,1,14,0.24,E-commerce,3,False
CUST128330,2024-01-20,2024-04-30,Pro,69.65,2,12,0.55,SaaS,10,True
CUST128331,2023-02-06,2024-04-14,Enterprise,1724.07,2,7,0.13,Real Estate,416,False
CUST128332,2023-10-09,2024-04-12,Pro,89.95,2,14,0.1,Healthcare,17,False
CUST128333,2022-09-29,2024-04-01,Basic,18.13,2,16,0.33,Real Estate,2,False
CUST128334,2023-07-18,2024-04-15,Basic,25.29,0,5,0.23,E-commerce,3,False
CUST128335,2021-06-26,2024-04-07,Pro,60.36,1,10,0.42,Education,11,False
CUST128336,2023-04-06,2024-04-30,Pro,65.43,3,14,0.12,E-commerce,16,False
CUST128337,2022-06-22,2023-07-31,Pro,61.11,1,10,0.36,SaaS,14,True
CUST128338,2022-11-24,2024-04-12,Basic,21.23,4,11,0.23,E-commerce,3,False
CUST128339,2024-03-02,2024-04-27,Basic,23.32,3,5,0.09,E-commerce,2,False
CUST128340,2023-08-06,2024-04-17,Basic,21.72,2,10,0.48,Real Estate,2,False
CUST128341,2022-04-07,2024-04-27,Pro,91.76,2,8,0.29,E-commerce,18,False
